0,-34.82635,0,1610013694
0,-34.38005,0,1610013811
0,-34.74256,0,1610013929
0,-33.84362,0,1610014053
0,-33.98632,0,1610014171
0,-33.01654,0,1610014290
0,-33.32036,0,1610014417
0,-30.40968,0,1610014534
0,-30.90242,0,1610014652
0,-28.65666,0,1610014769
0,-28.76647,0,1610014896
0,-30.69954,0,1610015013
0,-29.5507,0,1610015132
0,-26.22399,0,1610015257
0,-30.67702,0,1610015374
0,-30.78568,0,1610015491
0,-31.89076,0,1610015618
0,-33.74295,0,1610015736
0,-32.18038,0,1610015854
0,-32.28316,0,1610015971
0,-32.22309,0,1610016098
0,-30.54057,0,1610016215
0,-34.34424,0,1610016333
0,-30.94736,0,1610016457
0,-33.69236,0,1610016574
0,-31.82668,0,1610016692
0,-32.47286,0,1610016811
0,-31.73919,0,1610016938
0,-31.7495,0,1610017055
0,-31.69069,0,1610017172
0,-32.72383,0,1610017291
0,-35.40198,0,1610017418
0,-31.52332,0,1610017535
0,-31.85491,0,1610017652
0,-32.99276,0,1610017778
0,-33.63498,0,1610017895
0,-32.08595,0,1610018012
0,-32.44548,0,1610018130
0,-25.15981,0,1610018258
0,-32.01734,0,1610018375
0,-32.33742,0,1610018492
0,-32.43687,0,1610018609
0,-32.63004,0,1610018737
0,-31.71643,0,1610018854
0,-31.91796,0,1610018969
0,-31.17412,0,1610019096
0,-32.0735,0,1610019213
0,-25.15891,0,1610019332
0,-29.71757,0,1610019449
0,-29.64507,0,1610019576
0,-29.98165,0,1610019694
0,-30.90969,0,1610019811
0,-30.53227,0,1610019929
0,-31.96285,0,1610020057
0,-31.25077,0,1610020171
0,-33.26048,0,1610020290
0,-33.64807,0,1610020418
0,-32.59306,0,1610020535
0,-34.85772,0,1610020652
0,-33.87552,0,1610020770
0,-33.74354,0,1610020898
0,-31.79983,0,1610021015
0,-32.23511,0,1610021132
0,-28.91234,0,1610021250
0,-29.02401,0,1610021369
0,-27.10951,0,1610021493
0,-27.46884,0,1610021610
0,-26.28906,0,1610021737
0,-26.80991,0,1610021856
0,-28.2829,0,1610021974
0,-28.58675,0,1610022091
0,-28.39547,0,1610022209
0,-28.49144,0,1610022336
0,-27.9574,0,1610022455
0,-29.59208,0,1610022572
0,-29.84879,0,1610022697
0,-29.9104,0,1610022815
0,-29.55988,0,1610022932
0,-30.24994,0,1610023050
0,-29.89246,0,1610023177
0,-33.48441,0,1610023294
0,-26.96425,0,1610023412
0,-32.13133,0,1610023530
0,-30.7004,0,1610023656
0,-29.31573,0,1610023773
0,-30.52848,0,1610023890
0,-30.08693,0,1610024017
0,-29.73256,0,1610024134
0,-34.42081,0,1610024251
0,-29.74449,0,1610024369
0,-29.4064,0,1610024496
0,-30.85318,0,1610024613
0,-30.48679,0,1610024730
0,-30.29806,0,1610024858
0,-29.63576,0,1610024977
0,-30.58092,0,1610025094
0,-30.83579,0,1610025209
0,-37.23397,0,1610025336
0,-33.12373,0,1610025454
0,-34.2855,0,1610025572
0,-32.84701,0,1610025689
0,-33.41346,0,1610025816
0,-31.99663,0,1610025933
0,-31.84378,0,1610026051
0,-30.69304,0,1610026169
0,-33.80787,0,1610026296
0,-33.46774,0,1610026413
0,-29.57184,0,1610026531
0,-32.16082,0,1610026658
0,-31.69682,0,1610026775
0,-30.44161,0,1610026892
0,-29.73765,0,1610027011
0,-30.02188,0,1610027138
0,-32.6412,0,1610027255
0,-27.69673,0,1610027373
0,-29.93106,0,1610027490
0,-28.77057,0,1610027615
0,-28.05494,0,1610027732
0,-27.48846,0,1610027850
0,-28.22969,0,1610027978
0,-27.8923,0,1610028095
0,-28.75607,0,1610028212
0,-34.53418,0,1610028329
0,-13.45036,0,1610028456
0,-24.2996,0,1610028575
0,-16.07514,0,1610028692
0,-23.48681,0,1610028809
0,-21.6473,0,1610028933
0,-21.46701,0,1610029052
0,-21.73548,0,1610029169
0,-40.78057,0,1610029296
0,-24.49959,0,1610029413
0,-30.39192,0,1610029532
0,-24.81785,0,1610029650
0,-30.63053,0,1610029777
0,-27.93911,0,1610029894
0,-29.24203,0,1610030012
0,-28.89822,0,1610030136
0,-38.74067,0,1610030253
0,-18.03306,0,1610030370
0,-18.50723,0,1610030498
0,-11.68147,0,1610030616
0,-18.80643,0,1610030734
0,-18.76244,0,1610030851
0,-19.21041,0,1610030978
0,-20.99773,0,1610031097
0,-24.13013,0,1610031214
0,-32.49706,0,1610031329
0,-37.43187,0,1610031456
0,-24.82931,0,1610031574
0,-31.21703,0,1610031691
0,-26.46817,0,1610031809
0,-30.1812,0,1610031935
0,-31.19821,0,1610032053
0,-33.5391,0,1610032171
0,-25.20792,0,1610032289
0,-36.56051,0,1610032416
0,-37.87062,0,1610032534
0,-35.19803,0,1610032650
0,-39.42168,0,1610032778
0,-35.00297,0,1610032896
0,-34.94633,0,1610033013
0,-35.56277,0,1610033131
0,-21.70169,0,1610033258
0,-44.42072,0,1610033375
0,-31.61799,0,1610033492
0,-35.61722,0,1610033611
0,-30.73562,0,1610033729
0,-32.30101,0,1610033853
0,-35.18044,0,1610033970
0,-35.57983,0,1610034089
0,-36.88828,0,1610034215
0,-40.35417,0,1610034333
0,-26.21727,0,1610034450
0,-36.04375,0,1610034577
0,-33.57716,0,1610034696
0,-37.2683,0,1610034814
0,-33.18819,0,1610034931
0,-35.35691,0,1610035055
0,-37.95029,0,1610035173
2,-19.53086,0,1610035292
2,-32.57654,0,1610035410
2,-31.59926,0,1610035537
2,-30.85148,0,1610035655
2,-30.08764,0,1610035773
2,-29.45959,0,1610035890
2,-28.82131,0,1610036017
2,-28.1771,0,1610036134
2,-21.45053,0,1610036253
2,-21.35921,0,1610036377
2,-20.82082,0,1610036494
2,-20.24079,0,1610036612
2,-19.62761,0,1610036730
2,-18.95465,0,1610036857
2,-18.36615,0,1610036974
2,-17.90297,0,1610037092
2,-17.55907,0,1610037209
2,2.261268,0,1610037336
2,-2.390168,0,1610037454
2,-4.184133,0,1610037578
2,-4.688619,0,1610037696
2,-4.816707,0,1610037814
2,-4.984202,0,1610037931
2,-4.752477,0,1610038057
2,-4.411833,0,1610038175
2,2.828493,0,1610038293
2,1.62897,0,1610038411
2,2.169021,0,1610038537
2,5.030291,0,1610038654
2,4.866093,0,1610038769
2,5.349881,0,1610038896
2,5.536086,0,1610039013
2,5.636657,0,1610039130
2,12.10062,0,1610039249
2,8.545062,0,1610039376
2,7.617701,0,1610039493
2,7.268672,0,1610039610
2,9.904844,0,1610039737
2,10.73027,0,1610039854
2,11.67675,0,1610039971
2,12.25506,0,1610040095
2,12.74248,0,1610040212
2,19.63428,0,1610040331
2,19.76963,0,1610040449
2,20.1034,0,1610040575
2,20.66381,0,1610040692
2,21.04347,0,1610040810
2,21.58474,0,1610040936
2,22.14453,0,1610041054
2,22.69374,0,1610041171
2,30.18184,0,1610041296
2,30.02292,0,1610041413
2,30.10061,0,1610041530
2,30.37206,0,1610041656
2,30.90832,0,1610041775
2,31.32569,0,1610041892
2,31.79189,0,1610042010
2,32.26043,0,1610042136
2,39.80007,0,1610042254
2,38.5623,0,1610042374
2,38.54572,0,1610042492
2,38.73422,0,1610042616
2,39.18414,0,1610042734
2,39.66674,0,1610042853
2,40.15541,0,1610042970
2,40.78216,0,1610043096
2,41.29196,0,1610043213
2,47.66484,0,1610043331
2,47.91057,0,1610043449
2,48.17264,0,1610043575
2,48.67014,0,1610043693
2,49.37544,0,1610043818
2,49.40553,0,1610043935
2,50.21894,0,1610044052
2,50.78962,0,1610044169
2,57.7654,0,1610044296
2,57.27977,0,1610044414
2,57.85447,0,1610044532
2,58.17416,0,1610044649
2,58.72185,0,1610044775
2,59.17968,0,1610044894
2,59.58288,0,1610045011
2,59.64315,0,1610045136
2,62.6813,0,1610045253
2,59.25462,0,1610045371
2,57.11104,0,1610045497
2,55.89608,0,1610045615
2,54.7347,0,1610045732
2,53.64388,0,1610045850
2,52.509,0,1610045977
2,51.53551,0,1610046094
2,50.58905,0,1610046211
2,42.95691,0,1610046335
2,41.34102,0,1610046453
2,40.47892,0,1610046570
2,39.66072,0,1610046697
2,38.97715,0,1610046814
2,38.25753,0,1610046932
2,37.54977,0,1610047050
2,36.86987,0,1610047176
2,28.30017,0,1610047294
2,28.64086,0,1610047411
2,28.38846,0,1610047535
2,27.78189,0,1610047652
2,27.17392,0,1610047770
2,26.41387,0,1610047897
2,25.85073,0,1610048015
2,25.27606,0,1610048132
2,15.68475,0,1610048249
2,17.95724,0,1610048376
2,18.37255,0,1610048494
2,18.47463,0,1610048611
2,17.95842,0,1610048738
2,17.59561,0,1610048854
2,16.93948,0,1610048972
2,16.50766,0,1610049089
2,6.812366,0,1610049216
2,9.945058,0,1610049333
2,10.40151,0,1610049452
2,10.73029,0,1610049569
2,10.89923,0,1610049695
2,10.96984,0,1610049812
2,11.05423,0,1610049929
2,11.08107,0,1610050053
2,11.11172,0,1610050170
2,9.225121,0,1610050297
2,10.27675,0,1610050414
2,19.94594,0,1610050531
2,10.50506,0,1610050649
2,7.980435,0,1610050775
2,6.269456,0,1610050892
2,4.848783,0,1610051011
2,3.506583,0,1610051137
2,-5.427093,0,1610051255
2,-6.131398,0,1610051369
2,-6.941425,0,1610051497
2,-7.601463,0,1610051614
2,-8.128735,0,1610051731
2,-8.629347,0,1610051858
2,-9.155213,0,1610051975
2,-9.63061,0,1610052093
2,-10.05559,0,1610052210
2,-16.11815,0,1610052337
2,-15.5724,0,1610052454
2,-15.4819,0,1610052570
2,-15.62994,0,1610052697
2,-15.79393,0,1610052815
2,-16.01691,0,1610052932
2,-16.33203,0,1610053049
2,-16.51616,0,1610053176
2,-20.86406,0,1610053293
2,-20.12428,0,1610053410
2,-19.97503,0,1610053538
2,-20.10412,0,1610053656
2,-20.26331,0,1610053771
2,-20.45574,0,1610053898
2,-20.65266,0,1610054014
2,-20.91053,0,1610054133
2,-24.78577,0,1610054250
2,-24.19969,0,1610054377
2,-24.04139,0,1610054494
2,-24.23736,0,1610054612
2,-24.45914,0,1610054729
2,-24.66343,0,1610054856
2,-24.8112,0,1610054973
2,-24.9241,0,1610055089
2,-28.61355,0,1610055216
2,-26.54739,0,1610055334
2,-25.88589,0,1610055451
2,-25.51014,0,1610055569
2,-24.99992,0,1610055697
2,-24.6451,0,1610055815
2,-24.24597,0,1610055932
2,-23.87096,0,1610056049
2,-23.50814,0,1610056177
2,-21.39082,0,1610056292
2,-20.41109,0,1610056410
2,-20.05511,0,1610056536
2,-19.63784,0,1610056654
2,-19.21877,0,1610056773
2,-18.85007,0,1610056890
2,-18.48173,0,1610057017
2,-18.16569,0,1610057135
2,-14.52664,0,1610057253
2,-14.81792,0,1610057370
2,-14.77939,0,1610057495
2,-14.73135,0,1610057612
2,-14.72548,0,1610057732
2,-14.71836,0,1610057849
2,-14.73996,0,1610057976
2,-14.72048,0,1610058093
2,-14.80332,0,1610058213
2,-13.66614,0,1610058331
2,-14.17947,0,1610058457
2,-14.39891,0,1610058574
2,-14.47619,0,1610058693
2,-14.54414,0,1610058817
2,-15.21066,0,1610058934
2,-14.34176,0,1610059051
2,-13.68958,0,1610059170
2,-9.395752,0,1610059297
2,-8.889854,0,1610059415
2,-8.568447,0,1610059532
2,-8.327269,0,1610059649
2,-7.873732,0,1610059777
2,-7.575212,0,1610059895
2,-7.378448,0,1610060009
2,-7.137059,0,1610060136
2,-2.635885,0,1610060255
2,-4.147404,0,1610060372
2,-4.621271,0,1610060489
2,-4.895212,0,1610060615
2,-4.975925,0,1610060732
2,-4.950684,0,1610060851
2,-4.848512,0,1610060978
2,-4.706301,0,1610061095
2,-4.554619,0,1610061211
2,-2.539512,0,1610061329
2,-2.546761,0,1610061456
2,-2.574297,0,1610061573
2,-2.454956,0,1610061690
2,-2.397888,0,1610061809
2,-2.339484,0,1610061936
2,-2.282557,0,1610062053
2,-2.143281,0,1610062170
2,-0.3915804,0,1610062297
2,-0.7609078,0,1610062415
2,-0.8621203,0,1610062530
2,-0.9422713,0,1610062656
2,-0.6971321,0,1610062775
2,-0.6344423,0,1610062892
2,-0.5594717,0,1610063009
2,-0.5033436,0,1610063136
2,0.6170529,0,1610063253
2,0.1354386,0,1610063372
2,0.08594744,0,1610063489
2,0.05962928,0,1610063617
2,-0.09965834,0,1610063734
2,-0.3318715,0,1610063852
2,-0.6262363,0,1610063969
2,-0.9822694,0,1610064096
2,-1.340473,0,1610064213
2,-3.859719,0,1610064332
2,-4.625746,0,1610064449
2,-5.298263,0,1610064576
2,-5.806697,0,1610064693
2,-6.291883,0,1610064812
2,-6.770196,0,1610064937
2,-7.19202,0,1610065054
2,-7.621906,0,1610065172
2,-12.05799,0,1610065289
2,-12.30874,0,1610065417
2,-12.66322,0,1610065534
2,-12.98362,0,1610065651
2,-13.2959,0,1610065777
2,-13.60325,0,1610065896
2,-13.88842,0,1610066014
2,-14.22252,0,1610066131
2,-19.0498,0,1610066255
2,-17.94633,0,1610066372
2,-17.93081,0,1610066491
2,-18.14994,0,1610066618
2,-18.38906,0,1610066735
2,-18.56024,0,1610066853
2,-18.83599,0,1610066971
2,-19.06438,0,1610067089
2,-23.93029,0,1610067216
2,-22.50655,0,1610067333
2,-22.36008,0,1610067458
2,-22.51253,0,1610067575
2,-22.53376,0,1610067692
2,-22.60739,0,1610067809
2,-22.6336,0,1610067937
2,-22.6979,0,1610068055
2,-22.76195,0,1610068172
2,-24.81827,0,1610068290
2,-24.46087,0,1610068418
2,-24.43799,0,1610068535
2,-24.59402,0,1610068650
2,-24.77703,0,1610068777
2,-24.94224,0,1610068894
2,-25.08277,0,1610069012
2,-24.52003,0,1610069130
2,-25.56948,0,1610069256
2,-58.40422,0,1610069374
5,-44.8736,0,1610069492
5,-39.72008,0,1610069609
5,-36.29486,0,1610069736
5,-34.03341,0,1610069853
5,-32.28419,0,1610069969
5,-30.50919,0,1610070096
5,-29.1249,0,1610070213
5,-21.90742,0,1610070331
5,-19.20548,0,1610070458
5,-18.26678,0,1610070575
5,-17.41529,0,1610070693
5,-16.96362,0,1610070810
5,-16.57274,0,1610070938
5,-16.34488,0,1610071057
5,-16.18761,0,1610071173
5,-11.70167,0,1610071290
5,-13.22147,0,1610071417
5,-13.786,0,1610071535
5,-15.71961,0,1610071653
5,-14.66888,0,1610071770
5,-13.96508,0,1610071897
5,-13.49494,0,1610072015
5,-13.1397,0,1610072132
5,-8.137819,0,1610072250
5,-8.09921,0,1610072374
5,-8.165623,0,1610072493
5,-8.133924,0,1610072611
5,-8.057932,0,1610072737
5,-7.936306,0,1610072855
5,-7.883473,0,1610072972
5,-7.760308,0,1610073091
5,-7.613708,0,1610073209
5,-5.099692,0,1610073336
5,-5.23219,0,1610073453
5,-5.253641,0,1610073571
5,-5.13413,0,1610073696
5,-5.05368,0,1610073813
5,-4.879635,0,1610073930
5,-4.810565,0,1610074049
5,-4.662435,0,1610074176
5,-3.000321,0,1610074293
5,-2.940044,0,1610074410
5,-3.022165,0,1610074538
5,-2.926403,0,1610074655
5,-2.859925,0,1610074772
5,-2.757967,0,1610074896
5,-2.717111,0,1610075013
5,-2.627478,0,1610075131
5,-0.9939756,0,1610075249
5,-1.392551,0,1610075375
5,-1.42105,0,1610075493
5,-1.420836,0,1610075611
5,-1.31656,0,1610075729
5,-1.236954,0,1610075855
5,-1.161107,0,1610075972
5,-1.126117,0,1610076097
5,0.5009455,0,1610076214
5,-4.703952,0,1610076332
5,6.413429,0,1610076449
6,4.51452,0,1610076576
6,3.308004,0,1610076694
6,2.573352,0,1610076811
6,2.106496,0,1610076937
6,1.805698,0,1610077054
6,1.581542,0,1610077173
6,-1.881064,0,1610077291
6,-3.448165,0,1610077416
6,-4.279292,0,1610077533
6,-4.856632,0,1610077651
6,-5.430722,0,1610077778
6,-5.972606,0,1610077895
6,-6.475851,0,1610078012
6,-6.986871,0,1610078131
6,-12.53542,0,1610078257
6,-12.17459,0,1610078375
6,-12.50322,0,1610078492
6,-12.86972,0,1610078617
6,-13.19884,0,1610078735
6,-13.48825,0,1610078852
6,-13.82665,0,1610078970
6,-14.18036,0,1610079096
6,-20.8376,0,1610079214
6,-18.83222,0,1610079333
6,-18.45011,0,1610079451
6,-18.62293,0,1610079578
6,-18.76537,0,1610079696
6,-18.98425,0,1610079810
6,-19.22214,0,1610079937
6,-19.42648,0,1610080055
6,-19.71476,0,1610080173
6,-23.44432,0,1610080292
6,-23.00242,0,1610080409
6,-22.93677,0,1610080536
6,-23.08182,0,1610080654
6,-23.32089,0,1610080772
6,-23.47769,0,1610080890
6,-23.70704,0,1610081016
6,-23.89734,0,1610081131
6,-27.73203,0,1610081250
6,-26.83721,0,1610081377
6,-26.69612,0,1610081495
6,-26.66696,0,1610081612
6,-26.64844,0,1610081731
6,-26.60888,0,1610081849
6,-26.60116,0,1610081976
6,-26.5408,0,1610082093
6,-26.52857,0,1610082212
6,-27.45104,0,1610082336
6,-27.04307,0,1610082454
6,-26.79751,0,1610082571
6,-26.64957,0,1610082698
6,-26.50659,0,1610082815
6,-26.39923,0,1610082933
6,-26.27086,0,1610083050
6,-26.15682,0,1610083177
6,-25.51724,0,1610083295
6,-25.2418,0,1610083412
6,-25.07073,0,1610083537
6,-25.03576,0,1610083655
6,-24.90545,0,1610083773
6,-24.89466,0,1610083891
6,-28.51929,0,1610084009
6,-26.3313,0,1610084135
6,-18.2958,0,1610084253
7,-22.38156,0,1610084372
7,-22.93641,0,1610084489
7,-23.14028,0,1610084616
7,-23.18508,0,1610084733
7,-23.15504,0,1610084849
7,-23.05502,0,1610084976
7,-22.90825,0,1610085093
7,-22.70582,0,1610085210
7,-20.38178,0,1610085329
7,-20.22954,0,1610085456
7,-19.9513,0,1610085573
7,-19.64558,0,1610085690
7,-19.36735,0,1610085818
7,-19.03356,0,1610085935
7,-18.79757,0,1610086050
7,-18.46803,0,1610086177
7,-15.20796,0,1610086294
7,-15.27286,0,1610086414
7,-15.10441,0,1610086531
7,-14.90189,0,1610086658
7,-14.68389,0,1610086776
7,-14.51021,0,1610086895
7,-14.38841,0,1610087012
7,-14.0801,0,1610087129
7,-10.51841,0,1610087254
7,-10.85119,0,1610087372
7,-10.83172,0,1610087491
7,-10.69072,0,1610087618
7,-10.53946,0,1610087735
7,-10.37249,0,1610087853
7,-10.16833,0,1610087970
7,-9.95759,0,1610088097
7,-5.981389,0,1610088214
7,-7.263414,0,1610088332
7,-7.344656,0,1610088450
7,-7.293946,0,1610088575
7,-7.170996,0,1610088692
7,-7.013736,0,1610088809
7,-6.868526,0,1610088937
7,-6.721577,0,1610089054
7,-6.582927,0,1610089172
7,-4.668448,0,1610089289
7,-4.774115,0,1610089416
7,-4.696547,0,1610089534
7,-4.671282,0,1610089652
7,-4.544472,0,1610089776
7,-4.449232,0,1610089893
7,-4.303281,0,1610090012
7,-4.197445,0,1610090130
7,-1.972697,0,1610090256
7,-2.465667,0,1610090373
7,-2.4286,0,1610090491
7,-2.4257,0,1610090609
7,-2.358542,0,1610090735
7,-2.23459,0,1610090852
7,-2.201865,0,1610090978
7,-2.111876,0,1610091095
7,-2.049951,0,1610091212
7,-0.006347548,0,1610091330
7,-0.257394,0,1610091449
7,-0.5349554,0,1610091576
7,-0.611579,0,1610091693
7,-0.6665898,0,1610091810
7,-0.6499099,0,1610091929
7,-0.4975319,0,1610092056
7,-1.179633,0,1610092174
7,-20.47274,0,1610092289
7,0.442312,0,1610092415
8,-0.09821507,0,1610092534
8,-0.04939079,0,1610092652
8,-0.02601239,0,1610092772
8,-0.1076832,0,1610092891
8,-0.2931388,0,1610093009
8,-0.5443456,0,1610093136
8,-1.705805,0,1610093253
8,-3.045446,0,1610093370
8,-3.678007,0,1610093496
8,-4.177989,0,1610093614
8,-4.696023,0,1610093731
8,-5.111649,0,1610093858
8,-5.586588,0,1610093975
8,-6.045991,0,1610094095
8,-6.519767,0,1610094212
8,-10.77009,0,1610094330
8,-11.08302,0,1610094456
8,-11.52068,0,1610094575
8,-11.90976,0,1610094700
8,-12.38158,0,1610094817
8,-12.74239,0,1610094934
8,-13.05117,0,1610095051
8,-13.40325,0,1610095170
8,-17.75512,0,1610095297
8,-17.46683,0,1610095414
8,-17.59904,0,1610095532
8,-17.81028,0,1610095650
8,-18.06086,0,1610095777
8,-18.31163,0,1610095894
8,-18.52541,0,1610096009
8,-18.82875,0,1610096137
8,-23.05716,0,1610096254
8,-22.22284,0,1610096371
8,-22.29913,0,1610096498
8,-22.41383,0,1610096616
8,-22.60662,0,1610096733
8,-22.85243,0,1610096851
8,-23.05504,0,1610096978
8,-23.24193,0,1610097096
8,-23.44754,0,1610097211
8,-26.2568,0,1610097338
8,-26.18708,0,1610097455
8,-26.34915,0,1610097573
8,-26.41409,0,1610097692
8,-26.49499,0,1610097810
8,-26.59057,0,1610097937
8,-26.61912,0,1610098054
8,-26.67348,0,1610098173
8,-31.72754,0,1610098290
8,-34.22298,0,1610098424
8,-46.21404,0,1610098532
9,-37.35071,0,1610098650
